Text,Label
primeiro lugar ninguem e a favor do ato do aborto e desumano e assassinato sim e todos tem consciência disso segundo camisinha não e um deus na terra e nem todas as mulheres tem condições ou informação de outros metodos terceiro com a legalização do aborto o número de abortos diminui assim como as mortes pois alem de ser feito por medicos capacitados ha um apoio psicológico antes do processo que muitas vezes faz a mulher desistir e depois tambem se vocês fossem mesmo a favor da vida seriam a favor da descriminalização do aborto,1
o aborto acontece querendo nós ou não o que esta em discussão e vamos fazer abortos seguros ou continuar deixando as mulheres morrerem,1
eu entendo e concordo que tem que ter prevenção mas como eu disse anteriormente a questão não e essa os abortos acontecem vamos fazer de forma segura só isso,1
então eu vou escrever pela terceira vez os abortos acontecem legalizar só iria fazer as mulheres poderem fazer com segurança e mais rapidamente você ser a favor da legalização não faz com que você tambem precise ser a favor do aborto,1
exato ter um filho que você não quer ter trara enormes dificuldades a mãe e a criança ambos ficarão em sofrimento,1
então eu vou escrever pela terceira vez os abortos acontecem legalizar só iria fazer as mulheres poderem fazer com segurança e mais rapidamente você ser a favor da legalização não faz com que você tambem precise ser a favor do aborto,1
eu não sou religiosa e pra mim a vida começa no maximo quando o tubo neural se forma antes disso não tem cerebro e se podemos abortar fetos sem cerebro porque não podemos abortar antes que o cerebro se forme qual a diferença,1
as descobertas sugerem que abortos conduzidos dentro das semanas não resultam em sofrimento do feto isso seria porque ha evidências que o ambiente químico no útero induz uma inconsciência permanente como sono ou sedação,1
o relatório sobre a percepção da dor diz que como a maioria dos neurocientistas acredita que o córtex e necessario a percepção da dor pode se concluir que o feto não e capaz de sentir nenhum tipo de dor antes do prazo de semanas mesmo depois desse período e difícil dizer que o feto sente alguma dor porque ela como qualquer outra sensação desenvolve se no período pós parto junto com a memória e outros comportamentos aprendidos,1
esta certo a mulher deve ter o direito de decidir se vai ou não querer assumir a responsabilidade de criar uma criança assim o número de crianças abandonadas por sua família em todos os quesitos diminuira muito,1
legaliza logo não tem mais o quê discutir e um direito da mulher ter ou não o filho assim como cabe a ela toda a responsabilidade de cria lo,1
legalizar o aborto não quer dizer ser a favor e descriminalizar aquilo que ja vem acontecendo ha anos ilegalmente causando a mortalidade de diversas mulheres então somos favoraveis a legalização na tentativa de proteger essas mulheres que por suas condições de vida preconceito gravidez precoce se submete a este procedimento de forma ilegal e arriscada legalizeja proteçãoasmulheres,1
acho que alem dela cuidar da vida dela ela não esta pensando em matar uma outra vida como vocês cabeça de vento insistem em dizer que e a favor da vida,1
ter um filho ou não e opção de cada um o governo proíbe a sociedade condena depois ninguem da suporte as pessoas que não tem condições e mesmo assim geram filhos não planejados por este e por outros motivos o brasil esta entre os países mais miseraveis e violentos do mundo,1
a pergunta e se ainda não existe consciência no feto portanto não existe alí uma pessoa criança a quem estas escravas beneficiam ao serem obrigadas a dar prosseguimento em gestações indesejadas alem das questões de planejamento familiar e claro,1
juliana procópio da luz a questão do aborto legalizado passa tambem pela educação e pelo direito a escolha no brasil a mulher que não quer fazer o aborto ela não e obrigada enquanto que a mulher que quer fazer e presa não e justo democracia ja e nesses países que são legalizado o aborto a mulher tem um período de reflexão e nesse periodo ela tem ajuda de psicólogos do estado para analisar o maximo possível de possibilidades para não fazer o aborto faz parte das regras inclusive em ter ajudas financeiras do estado portanto não sao praticas de assassinatos são praticas em exercer os direitos e as escolhas individuais geralmente ha muitas pessimas informações e formações em relação ao assunto o estado brasileiro ja era pra ter um melhor posicionamento sobre a legalização do aborto ha decadas haja vista o aborto clandestino ser uma questão de saúde pública e muito importante que as pessoas se informem sobretudo as mulheres em relação a legalização da interrupção orientada da gravidez enfim o senado federal abriu,1
guarde seu conservadorismo pra questões que você pelo menos conhece daquilo que você não sabe e não vive não opine,1
quase la só deveriam tambem colocar uma parte para avaliar se a pessoa tem condiçoes psicologicas e financeiras para tal e um prazo pode abortar ate tantos meses de gravidez por exemplo,1
deve ser uma opção da mulher sim porque e ela quem carrega o filho e a depender do pai vai ter que criar essa criança sozinha pelo resto da vida se os homens parissem ja seria legalizado e uma questão de saúde pública o aborto sempre existiu e sempre existira cabe ao estado assegurar o aborto seguro legalizaçãodoabortoja,1
a ciência reconhece que ate os meses ainda não ha o sistema nervoso no feto e assim não ha sofrimento ao bebê nosso país admite que com a morte cerebral ou encefalica não ha mais vida isso significa q ate os meses tambem inexoste vida,1
caso aquele feto ja seja um espírito cabera a mulher responder por sua decisão em jurisdição espiritual mas não na jurisdição terrena uma vez que quando realizou o aborto o bebê não era dotado de sistema nervoso e desta forma pode ser equiparado a uma pessoa que sofreu morte encefaluca ou seja que não possui vida e quem pode ser acusado dd matar algo que do ponto de vista da medicina ainda não e uma vez que sem sistema encefalico,1
me da desespero ler em pleno seculo xxi mulheres dizendo que engravidou a mulher não decide mais nada sou a favor da descriminalização sim porque como disse alguem não sou regua pra medir as outras mulheres se alguem acha que não e a hora de ter um filho seja la por que motivo qual e a perfeição de vida que eu tenho que me da o direito de julgar a gente não pode nunca deixar de olhar pro outro com compaixão e se não consegue pelo menos vamos pensar que nunca estamos protegidos de passar pela mesma situação,1
seu fosse mulher nunca jamais alguem decidiria por mim se quero ter bebê estado não pode ser maior que minha vontade mesmo pq não tem meios de me ajudar a altura um óvulo fecundado ou feto não se gera sozinho sendo que se precisa de mim tem que ter meu consentimento para gerar se,1
fetos são celulas sem autoconsciência melhor que elas morram do que mulheres adultas aborto sempre aconteceu e vai continuar acontecendo a mulher tem o direito de escolher ter o filho ou não e quem e contra e só adotar uma criança falem menos e façam algo,1
aí quando esse bebê cresce em situação socieconômica deploravel e em família desestruturada e entra pro mundo do crime pode matar não e aí tem que dar tiro mesmo tem que matar mesmo aí todo mundo esquece do discurso da vida humana criada por deus e blablabla,1
muitas amigas minhas estão gravidas e estão amando isso e mesmo assim dizem que e algo muito sofrido a gravidez pelos digamos efeitos colaterais se coloquem no lugar de quem tem que manter isso sem querer,1
que a gente não retroceda nesses direitos e que sejam garantidos e que seja aprovada a descriminalizaçao do aborto lembrando que grande parte das vezes quem aborta primeiro e o homem e com ele nada acontece pois a sociedade e o estado apenas penaliza a mulher precisamos debater e refletir muito sobre esse assunto q e uma questão de saúde pública,1
espero que o senado senado federal não aprove a e o mínimo que esperamos do poder público que deveria ser laico sou a favor da legalização total do aborto ate a de gestação pois pela medicina ate esse período ainda não ha vida entretanto como parece que voltamos a viver na idade media onde a igreja era o estado o mínimo que esperamos e que nenhum direito ja conquistado pelas mulheres seja retirado as mulheres estão indo para rua não vamos aceitar essa violência contra nossos corpos e autonomia caladas,1
sou homem não fico gravido então não posso escolher ou dizer a mulher o que ela devera fazer pelo direito de escolha da mulher ps se vier de mimimi falando de família deus vida diga pra mim quantas crianças vc ja adotou de um abrigo,1
por que senadores deveriam dizer o que as pessoas podem fazer com seu próprio corpo legalize nos somos adultos o estado não e minha mãe,1
senado federal seria bom se estas leis funcionassem se buscarmos ão serão poucos os casos de mulheres que não conseguiram abortar inclusive ha não muito tempo uma menina teve o pedido de aborto negado e foi obrigada a dar a luz a uma criança fruto de um estupro provocado pelo padrasto descriminalização do aborto ja,1
o aborto sempre foi feito ainda e feito e sempre sera tem que ser uma opção da mulher e rapido se uma mulher apenas não quer ser mãe ela não e obrigada então ninguem mais pode opinar sua vida ate porque ninguem tem nada a ver com a vida dela,1
excelente pauta o país precisa evoluir em relação a este tema não importa se você e a favor ou contra o aborto sempre aconteceu e ira acontecer o necessario e que façam isso em condições mínimas para a gestante,1
pode legalizar e espero que quem fazer acabe morrendo pronto,1
lembrando que a legalização do aborto não quer dizer ser a favor do aborto mas a favor da vida de milhares de brasileiras que morrem diariamente no país,1
e contra o aborto então não aborte simples pare de se meter em algo q não lhe diz respeito ou vc vai sustentar e educado filho dos outros,1
abortos acontecem sendo isso moralmente errado ou não o que devemos e salvar a vida de nossas mulheres principalmente daquelas menos abastadas que recorrem a clinicas clandestinas e acabam por morrer sem assistência medica,1
rosana nascimento valoriza a vida dos fetos e acha a vida das mulheres descartavel contraditório para quem pretende defender a vida não e a defesa não se sustenta,1
quem quer abortar ja aborta não interessa se e permitido ou não e alias nem e tao difícil por que não legalizar não mudara nem facilitara nada apenas fara com que varias mulheres deixem de morrer em clínicas clandestinas,1
e essa a intenção em países que foi legalizado diminuiu a quantidade dos abortos pq a pessoa não sera criminalizada mas sim acolhida e tera condições para pensar melhor se e realmente o que a pessoa quer,1
muito feliz em saber que não te represento realmente e mais facil fechar os olhos e achar que proibição faz os abortos deixarem de existirem,1
a favor de morte de criancinhas o que vc faz qdo vê uma criança em situação de rua por que vcs são assim se dizem contra o aborto mas qdo vê uma criança nessa situação desvia ou melhor nem vê elas são invisíveis para a maioria das pessoas,1
que morte de criança para de viajar tem gente morrendo ou criando filho em condição precaria por causa dessa ignorância e falta de respeito de vcs vão arrumar o que fazer ao inves de tirar direito dos outros com justificativazinha barata,1
agora me diga de que valeria a vida se eu viesse neste mundo sem que eu fosse amado se eu não tivesse nascido não teria nascido simples assim,1
comentarios sensatos e alguns egoístas se não e a favor não faça mas não queira achar que o que você não concorda tem que ser imposto aos demais,1
acho que em nenhum lugar onde o aborto e legalizado o homem pai tem que consentir o casal deve conversar mas a decisão de abortar ou não e somente da mulher,1
se eu não tivesse nascido eu não ia ser a favor de nada e se me abortassem eu não ia achar nada,1
debora meuer existe uma diferença bem grande a mulher ja e um ser formado capaz de sobreviver sozinha com consciência responsabilidades carater e valores eticos e morais ja definidos o embrião fase esta em que seria legal o aborto e uma vida em potencial não tem consciência não tem condições de sobreviver sozinho e uma vida que tera tudo aquilo que a mulher ja tem em sua criação extra uterina e e aí que o bicho pega porque a mulher que não quer um bebê e sera obrigada a tê lo não tratara essa criança como ela deveria ser tratada com amor e respeito e pelo mesmo motivo que vai obrigar essa mulher a criar esse filho indesejado rejeitado vai fazer ela não da lo para adoção motivo julgamento da sociedade e as chances dessa vida em potencial em se tornar algo bom ficam extremamente comprometidas,1
não quer fazer não faça deixe seu deus suas convicções de lado pois não estamos tratando do direito dos cristãos ateus ou muçulmanos estamos tratando do direito da mulher escolher se ela pretende prosseguir com a gravidez ou não,1
maísa sua logica e totalmente sem logica alguma existem homicídios furtos estupros se você não quer fazer isso não tire a liberdade de quem queira,1
decisão tem que ser da mulher como ocorre nos países de primeiro mundo onde essa pauta ha anos ja não se discuti mais,1
se as mulheres podem escolher se querem ter ou não os homens tambem irão poder escolher se assumirão ou não,1
a camisinha ja e pre abortiva pirula do dia seguinte e varias outras tecnicas e formos analisar racionalmente o evitar a vinda de um futuro ser humano ja se inicia ate no desejo de não ter filho o imperio da ideologia ja e pre abortivo porque não então autorizar que seja poder de escolha da mulher abortar mas cabe uma resalva o abortar com conciência pois obteve uma educação humanistica superior a media mundial e o abortar por uma falta de conciência e imperio da ignorancia pois este não deve acontecer se a educação for realmente educadora,1
deixemos a religião de lado quando se trata de saúde pública quem quer abortar vai continuar abordando mas nossas mulheres não devem ser criminalizadas muito menos morrer por essa decisão,1
sou da opinião de que se vc e contra algo não faça talvez seja facil para vc enfrentar uma gravidez mas para uma jovem de anos pobre e sem apoio nenhum e extremamente complicado,1
vou escrever de novo sexo e instinto e necessidade e não e crime o problema dos pró vida e que a preocupação com a vida e só dentro do útero depois que nasce que se vire não vejo nada em favor da vida nisso aí u u vou ate te sugerir um filme daniela precisamos falar sobre o kevin assista e reflita sobre o que pode ser um filho indesejado rejeitado,1
claro e depois quem cuida dessa vida esse discurso e muito bonito ate ser colocado em pratica e muito facil falar para mãe tenha esse filho mas depois que nascer vc se vira,1
todas abortam pelos mais diferentes motivos nao generalize as q mais se ferram sao as mulheres pobres que nao podem arcar com clinicas e recorrem a clandestinidade se não pode ajudar nao bosteje,1
nossa se vcs fossem tão boas moralistas saberiam que em países que legalizaram diminuiu a quantidade mas moralista normalmente só olha pro próprio umbigo,1
exatamente pra controlar obvio em países que foi legalizado diminuiu a quantidade dos abortos pq a pessoa não sera criminalizada mas sim acolhida e tera condições para pensar melhor se e realmente o que a pessoa quer,1
não e pra simplesmente liberar e pra que essas mulheres que estão gravidas tenha acesso a assistência medica gratuita ao fazer um aborto pq as ricas fazem e as pobres morrem ao fazer,1
só pra lembrar que a ideia e legalizar o aborto para quem queira fazer o que não faz ninguem ser obrigado a abortar se seu deus sua religião ou suas convicções não acham correto e muito simples e só não abortar,1
acusar quem engravida e o mesmo que dizer o problema e seu quem mandou não se cuidar e contraditoriamente querem impedir a mulher de escolher pelo aborto aí a questão e de todos todos querem palpitar hipocrisia pura não percebem,1
e serio mesmo que vcs tem essa mente tão pequena que só pensam em teoria da conspiração eu pesquiso sim vc sabia que no uruguai o aborto foi legalizado vocd sabia que o numero de abortos diminuiu voce sabia que la a maioria das pessoas que procuram o aborto desistem do processo pois tem acompanhamento psicológico vc sabia que mesmo com o aborto sendo crime milhares de mulheres morrem vc sabia que existem clinicas clandestinas para mulheres pobres os açougues e clínicas legalizadas para as mulheres que podem pagar vc sabia que quem faz aborto em açougues morre e quem tem condição de pagar nao morre vc sabe que a maioria das famílias que procuram o aborto são casais casados com filho e com boa condição financeira vc sabia que se for legalizado o aborto sera feito pelo sus e não havera real necessidade para clinicas de aborto vc sabia que o sus hoje sofre imensamente com os danos a mulher e ao bebê causados por um aborto mal sucedido vc sabia que a maioria dos casos de paralisia cerebral são causados por abortos mal sucedidos,1
não otavio vamos regulamentar o aborto para que a mulher tenha o direito ao seu corpo e possa por ele responder independentemente de sua opinião que fique claro mães podem abortar justamente porque são responsaveis e sabem de suas condições tanto financeiras quanto psicológicas para se ter um filho,1
mães irresponsaveis kkkkkkk como se elas engravidassem com o dedo de certo ne a maioria dos caras ou somem ou acuam ou incentivam o aborto se for pra ser punido que seja os dois então ai eu quero ver,1
que imagem tendenciosa e mesmo o título não se trata de liberação e sim de regularização para evitar que milhares de mulheres que ja abortam não morram em clínicas clandestinas a regularização não provocara uma matança como dizem os puristas a matança ja ocorre porem debaixo do tapete como os puristas gostam,1
não sou a favor do aborto sou a favor de uma lei que tenha laquiadura gratuita para aquelas que decidirem a não serem mãe ser mãe devia ser uma questão de escolha,1
e essa a intenção em países que foi legalizado diminuiu a quantidade dos abortos pq a pessoa não sera criminalizada mas sim acolhida e tera condições para pensar melhor se e realmente o que a pessoa quer,1
ta mas isso nao existe e sempre culpam as mulheres depois q nasce e vira marginal vc vai ser a primeira a pedir pena de morte não e mesmo,1
e essa a intenção em países que foi legalizado diminuiu a quantidade dos abortos pq a pessoa não sera criminalizada mas sim acolhida e tera condições para pensar melhor se e realmente o que a pessoa quer,1
tbm tenho minhas dúvidas sobre a competência do estado porem de qq forma seria mais burocratico e mais pensado consequentemente se acompanhado por psicologo chances da pessoa desistir e maior e mesmo que não intensifiquem a educação sexual ela ja acontece nas escolas o que precisa e que os professores ensinem de forma correta e não demonizando tudo sem espaço para discussão e tirar dúvidas isso ja seria de grande valia,1
regiane faltou vc listar educação sexual aos homens que na maioria das vezes abandonam suas parceiras e muitas delas recorrem ao aborto por não terem condições de seguir com uma gestação e maternidade dignas o que mais me entristece nessa história e a chuva de culpabilizaçao que cai só sobre a mulher enquanto isso sejamos a favor do aborto não da pra deixar mais mulheres morrerem por aí,1
porque se e para a mulher que não quer a criança ficar maltratando e ficar ensinando uma cultura errada a essa criança e melhor que ela aborte,1
o mesmo estado que mata crianças em favela não da condições basicas a sua sobrevivência o mesmo estado que quer diminuir a maioridade penal o mesmo estado que nunca condena uma mulher rica que faz aborto pq a indignação em relação ao direito de uma mulher pobre filho não e boneco vc tem que desejar tem que estar preparada o mundo fora da tua casa muitas vezes não tem teto nem parede,1
totalmente a favor pois se o estado não da as mínimas condições para o desenvolvimento de um novo indivíduo não pode exigir que pessoas ponham filho no mundo e fiquem sem nenhum respaldo para cria la,1
isso ja passou da hora do governo ficar se metendo na vida dos outros principalmente usando como argumento ideias plantadas a mais de dois mil anos atras quando se acreditava em mulas e cobras falantes por mais que a bacada faz nada evangelica pense ao contrario a idade das trevas acabou a muito tempo,1
diante disso pouco importa se a opinião pessoal dos indivíduos considera o ato moralmente reprovavel a pratica tem de ser regularizada e quem dela discorda simplesmente não pratique,1
acontece que a classe miseravel nao tem a mínima instruçao tem meninas que acham que anticoncepcional só se usa no dia que transa,1
gente vocês nao tem ideia do que e o atendimento a comunidades carentes e nao venham falar em adoçao ja visitaram algum orfanato ja entrou em fila de adoçao para tentar adotar ja visitou algum centro de menores infratores nao ne,1
uma criança quê não e desejada porque nascer filho têm quê ter planejamento deve ser discutido avançar nesta questão,1
cada alma caridosa que esta aqui que e contra o aborto e que acha que tem o direito de decidir o que vc faz com o seu corpo cada pessoa que vai decidir sua vida pode depositar um valor mensal na conta ag bradesco para ajudar,1
se for para o bebe nascer sem ter uma familia ir pra doação o mesmo não ter o amor de ninguem aguardando uma família pra poder adotar e só ai a criança poder ser feliz sou a favor do aborto ainda no início pois a criança cresce problematica sempre isso não e vida quando a própria mãe o rejeita que amor essa criança tera que qualidade de vida teria essa criança o mundo ja esta cheio de crianças nessa situação só deus,1
as mulheres ja fazem aborto sempre fizeram e vão continuar fazendo só que em clínicas clandestinas correndo riscos de todo tipo acho que só descriminalizar ja e suficiente não e preciso que a rede pública faça o procedimento pois tem contribuinte que e radicalmente contra pagar por algo a que se opõe,1
de acordo com o cenario atual as opções são duas morrer a gestante e interromper a gestação do feto ou apenas a segunda opção infelizmente e isso se da por diversos elementos inerentes a cultura da nossa sociedade brasileira sejam eles ignorância desigualdes sociais pobreza extrema insegurança machismo entre outros e importante frisar que uma mulher que decide abortar o fara como faz independente de lei ou não colocando a própria vida em risco e muitas vezes morrendo mesmo as estatísticas são assustadoras ate pq abortar e muito facil porem sem segurança diante a essa cada vez mais assustadora e preocupante realidade em que vivemos eu tendo a ficar com a alternativa menos malefica acho que não da pra dizer mais benefica que e a regulamentação do aborto possibilitando a devida assistência medica para tal feito e preservando ao menos a vida da gestante,1
o estado deve defender as liberdades individuais e garantir que todos os cidadãos possam exercer suas escolhas com segurança toda mulher que desejar precisa do direito da escolha e o papel do estado e garantir a segurança de todas caso o contrario muitas das nossas mulheres vão continuar sofrendo e morrendo enquanto algumas poucas vão poder escolher fazer um aborto fora do brasil,1
algo urgente e extremamente necessario em nosso país somos um dos países mais atrasados em se tratando da questão da mortalidade materna sem se falar dos prejuízos com os abortos clandestinos e que causam sequelas tanto nas mulheres que praticam quanto ao estado que tem que custear a internação da grande quantidade de problemas causados por essa pratica sem o devido cuidado,1
quanta porcaria num lugar só eu sou totalmente a favor da legalização do aborto e meu maior sonho e ser mãe e eu não sou um monstro e menos mãe pro apoiar uma mulher que não quer ter um filho e não não me venha com esse papinho de fecha as pernas que isso não cola se for pra pensar nesse raciocínio ultrapassado porque não pensar não faça sexo pro homem tambem ate porque a mulher faz a criança com o dedo ou por geração espontânea ne nossa acho que e isso mesmo esqueci que não existe uma figura masculina que tambem e responsavel pela geração da criança atraves de uma relação sexual,1
e a mãe que não tem condições faz o que tem o filho e não da o que comer o desenvolvimento dessa criança fica todo atrasado deficiente e a sociedade ajuda faz algo,1
pras pessoas que são contra o aborto vcs não podem prever todas as situações que possam ensejar a interrupção da gravidez todo mundo se resume a falar de estupro e gravidez indesejada mas eu queria dizer que vai muito alem disso,1
sou a favor da liberação mas não que o aborto seja oferecido pelo sus irão surgir clinicas particulares como sera legalizado serão mais baratas e seguras que as clandestinas e que seja obrigatório acompanhamento psicológico antes da realização,1
sou a favor do aborto em três condições apesar de existir a tal pílula do dia seguinte eu sou a favor do aborto em vitimas de estupro em ate semanas após o fato fetos anencefalos imaginem levar por nove meses uma massa viva que se parece com uma criança sem cabeça que nunca sera um pessoa e grave risco de morte para a mulher fora isso nada justifica um aborto,1
houve um caso recente em que uma mãe teve diagnosticado que estava gravida de gemeas siameses e que não haveria possibilidade de nascer mas uma baceça dura de uma juiza não me recordo o nome del agr não autorizou o aborto alegando que havia uma vida precisamos sim falar de aborto,1
tenho de discordar meu bruxo acho que em alguns casos a interrupção da gravidez não e crime como naquele caso que surgiu agora a mulher que espera gêmeos siameses que comprovadamente não irão sobreviver,1
sim ao direito da mulher decidir se tem condiçoes de ter um filho ou não anticoncepcionais podem falhar sim hipocrisia achar que ja não acontece em massa a diferença e que não e legalizado,1
acho que a mulher deve ter total posse do seu corpo e decidir o que fazer com ele num caso de gravidez discursos filosóficos e religiosos devem ficar fora do patamar da justiça cada um que responda pelos seus atos perante a deus,1
sobre seu corpo a mulher e dona faz o q quiser sobre o do bebê ela não e dona e não pode mata lo no momento q ela teve relações ela aceitou hospedar outra pessoa o bebê,1
sou a favor do aborto quando ha risco de morte para mãe ou para o filho e tbm nos casos de estupro e isso ja existe aprovação não precisamos de leis que regulamentem assassinatos se vc não quer parir previna se,1
a e vejo de uma forma singular tambem pois quando for necessario um aborto a favor de uma vida como de uma gestante que possa esta em risco ou de ate de um feto que não possa viver eis que os responsaveis como os pais legítimos que podem despedir se deve ou não tirar o direito da gestação seguir em frente fica a dica agora regulamentação do aborto sou contra,1
tem que legalizar logo e acabar com essa palhaçada no brasil quer abortar aborte não quer abortar não aborte e simples isso se chama liberdade de escolha e autonomia em relação ao próprio corpo,1
quer fumar maconha fume não quer não fume,1
o aborto deveria ser legal em apenas uma situação quando a mulher quiser me sinto um invasor por estar comentando sobre um assunto que não me diz respeito e por isso eu peço desculpas as mulheres,1
metodos anticoncepcionais falham camisinha estoura e se engravidar vão punir a mulher,1
thiago thiago e camila o corpo e da mulher e ela que decide tu sabe como funciona a pílula anticoncepcional muitas mulher não sabem e ate gineco não sabe informa se tiver tomando antibióticos a pílula perde o efeito sem alterar nada no nosso corpo sabia tbm que camisinha fura eai quem e mais afetado sobre esse pequenos deslizes o homem ou a mulher quem abriu as pernas pq filho a mulher faz sozinha ela que se proteja o homem só tem direito sobre o seu próprio orgasmo,1
aborto e realizado ate uma certa semana o feto n sente dor pq n tem vida assassinato e quando ha um indivíduo que sente dor tem sentimentos e afins,1
ngm faz aborto pq e moda facil e afim ha um acompanhamento medico para ver qual a razao dela querer abortar,1
deixa de hipocrisia pq quem tem grana pode e faz sem pensar duas vezes pq quem não tem grana não pode fazer,1
carolina oliveira quero ver quando nascer e os pais abandonarem se vc vai adotar ou deixar crescer na rua,1
quando a mulher quiser sim mas tambem tem q ser legalizado o outro lado o q acontece quando ocorre uma gravidez indesejada falha de metodos anticoncepcionais por exemplo e a mulher nao quer abortar mas o cara sim e aí ele sera obrigado a ter o filho,1
eu sou a favor q o cara opte por nao ter o filho nesse caso dai a mulher nao poderia recorrer a pensao alimenticia parece abobinavel mas faz sentido querem dar a liberdade da mulher pra abortar mas o homem nao tem opcao nisso se liberarem o aborto tem q valer para os dois lados,1
quero ver vcs irem as ruas adotando as crianças abandonadas quero ver quando um moleque de rua te abordar vc o ajudar a melhorar de vida isso ninguem quer não e e thiago assis vc ta indo afundo de qual probelma do aborto então conhece o livro que te falei pq eles sim foram afundo no problema,1
mesmo q o governo fosse outro se preocupasse com a vida dessa criança e pagasse as despesas dela as famílias e principalmente as mulheres como mães tem o direito de não quererem passar por esse sofrimento,1
eu só posso imaginar não deveria ser uma escolha facil de qualquer maneira imagino que essa e uma daquelas decisões que te marcam para o resto da vida mas ainda e uma decisão que eu acho que toda mulher deveria ter o direito de fazer,1
cristina camila estamos falando de uma gravidez que foi desejada porem o feto nunca sera um ser saudavel mas sim um ser vegetativo que dependera sempre de um cuidador agora pense vc queria não saber que existe e mesmo sabendo gostaria que em toda a sua vida vc iria depender de outro e se esse outro não cuidar e amar como se deve e ai colocaremos um ser no mundo so pra sofrer pra mim isso e egoísmo e um pecado ainda maior se e que o aborto num caso desses e pecado,1
falou tudo imagina uma mulher ser obrigada a cuidar de um bebê que vai nascer e pelo resto da vida nunca sera saudavel,1
vocês serem contra o aborto não impede que ele aconteça então que essas mulheres tenham suporte a decisão independente da opinião e de quem vai criar a incoerência e grande a forma como pensam e a seguinte não posso impedir então ja que vai abortar que a mãe morra tambem,1
sou a favor exatamente pelos motivos que vc escreveu no papel tudo e bonitinho na vida real as famílias vivem uma vida de sofrimento deveriam sim dar a opção de abortar ou não,1
a cabeça de cada um não nos diz respeito você deveria aprender a interpretar texto seria evitar ter um filho indesejado e antes da concepção não e ter um filho e dizer que ele e indesejado o que infelizmente acontece por causa da proibição do aborto o número de crianças abandonadas ou mal tratadas não e pequeno nesse país talvez você nunca tenha cruzado com vidas assim e a pessoa pode muito bem querer engravidar mas não ter o filho por algum motivo após gravidez como o bebê ter microcefalia alias e o tema do post,1
lamentavel um senado dominado por falta de um estado laico obviamente essas decisões são todas tomadas por pensamentos e ideologias religiosas agora quero ver o senado sustentar crianças que nascerem com microcefalia e caro cuidar de uma criança com este problema e não existem politicas publicas que ajudem mães entrando em depressão por causa disso pq são obrigadas a abandonar tudo em prol de viver pra cuidar do filho pais abandonando a familia por não saber como lidar que cenario triste quem não quiser fazer o aborto não faca não e obrigatório mas a opção do aborto deveria existir e ser legal quem tem que decidir e a família e não a igreja,1
alexandre rodrigues simples se você e contra se sua esposa engravidar ela não faz o aborto ponto final decisão familiar o que não pode e ideias religiosas ou crenças pessoais dominar o estado e ditar leis isso e teocracia,1
gustavo ruhle nao se trata de só meu bem estar importa se trata das condições psicosocioeconomicas das pessoas e de cada família esses dias vi uma reportagem de uma mãe pobre com um filho microencefalico la no nordeste totalmente deprimida sem apoio do estado e com um marido triste sem saber o que fazer a mãe só chorava fico imaginando o bem estar dessa mae para cuidar deste filho se so chora ai meu querido entra o bem estar da mãe do filho do marido pq sinceramente no nivel de depressão que ela estava filho nenhum tera bem estar lembrando que o filho depende totalmente dos pais e se estes nao tiverem aptos a criar fico imaginando o futuro desta criança,1
segundo a etica medica não e considerado ser humano ate o feto ter desenvolvido sistema nervoso o que so ocorre no terceiro mês de gravidez pelo que me recordo então aos que são contra o aborto fiquem com suas opiniões aborto e algo pessoal e e uma decisão muito difícil porem se vcs ou não tivessem condições financeiras de suprir uma vida humana ou quisessem que essa vida não sofra nesse mundo por defeitos causados por n fatores e um direito do casal família escolher se quer levar aquela gestação adiante ou não,1
o que eu ja respondi ao afirmar que antes dos meses o feto não apresenta impulsos eletricos logo não esta vivo tal como alguem que sofreu morte cerebral tambem não esta vivo,1
não ha como esta vivo antes de nascer assim como não esta vivo depois de morrer o que determina a morte e o cerebro se ele não existe ou esta morto então este ser não esta vivo,1
afff outra afirmação sem comprovação de onde vc tirou que pessoas estão preocupadas em transar sem compromisso você nao pode falar por ninguem aqui fale por voce e vc ja falou voce e contra tem todo o direito de ser contra só nao pode sair afirmando teses inexistentes e querer que o estado mande nas decisões familiares baseados em crenças pessoais e religiosas pois tudo isso se resume a crenças pessoais e religiosas sim pois cientificamente não tem nada contra passar bem,1
na verdade existe e um estudo da universidade de chicago e da universidade de yale que apresenta dados de diversas cidades norte americanas e com significância estatística o possível efeito da redução dos índices de criminalidade onde o aborto e legal ainda segundo os autores existem estudos no canada que considera a criminalização do aborto algo inconstitucional e na australia que apontam na mesma direção,1
john denver vamos aguardar a tese cientifica do alexandre vai que hahahahaahahaha obs rindo horrores valeu gente,1
um ser vivo e um ser com impulsos eletricos cerebrais ja que um ser que sofreu morte cerebral não esta vivo logo um ser sem impulsos eletricos tambem não esta vivo,1
alexandre legal então você concorda comigo quando digo que antes dos meses o período que não existe impulsos eletricos cerebrais o feto não pode ser considerado um ser vivo correto,1
antes dos meses sequer ha atividade eletrica cerebral não sente dor e sequer pode ser considerado um ser vivo pois não esta vivo tal como uma pessoa que sofreu morte cerebral tambem não esta,1
pra começar que só ha atividade cerebral no mês porem nesse momento e considerado apenas que o feto pode sentir alto não que tem uma consciência,1
